SEQN,GREF_AFR,GREF_AMR,GREF_EAS,GREF_EUR,GREF_SAS,GREF_entropy,GREF_major_superpop,GREF_LABEL
32779,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32781,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32783,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32785,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32786,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32787,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32788,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32789,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32790,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32794,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32797,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32799,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32800,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32801,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32802,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32803,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32804,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32807,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32810,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32812,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32813,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32815,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32817,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32819,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32820,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32821,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32822,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32824,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32825,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32827,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32829,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32830,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32832,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32833,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32835,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32836,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32837,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32838,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32839,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32840,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32841,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32842,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32845,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32847,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32849,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32850,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32854,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32857,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32859,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32866,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32867,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32868,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32870,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32871,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32873,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32875,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32876,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32878,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32879,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32882,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32885,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32887,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32888,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32889,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32892,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32893,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32895,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32897,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32900,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32903,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32904,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32905,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
32906,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
32908,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32909,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32910,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32911,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32913,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32916,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32917,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32918,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32919,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32920,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32921,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32922,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32923,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32926,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32929,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32930,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32931,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32932,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32934,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32935,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32937,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32939,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32941,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32943,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32944,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32945,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
32946,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32947,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32952,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32954,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32955,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32958,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32959,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32960,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32963,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32964,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32966,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32969,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32971,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32972,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32975,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32977,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32978,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32979,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32980,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32981,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32982,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32983,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32984,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32985,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32986,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32987,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32988,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32989,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32991,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32993,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32994,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
32996,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
32997,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
32998,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
32999,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33000,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33002,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33005,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33006,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33007,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33008,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33011,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33013,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33014,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33017,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33020,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33022,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33023,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33024,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33026,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33029,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33030,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33031,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33033,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33034,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33036,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33039,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33040,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33041,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33042,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33043,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33046,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33047,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33048,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33049,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33051,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33053,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33055,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33056,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33057,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33058,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33059,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33060,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33061,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33065,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33066,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33067,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33069,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33070,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33071,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33072,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33073,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33076,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33077,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33080,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33081,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33082,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33085,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33086,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33088,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33090,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33092,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33093,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33094,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33095,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33096,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33099,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33100,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33101,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
33103,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33104,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33105,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33106,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33107,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33108,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33109,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33111,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33114,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33115,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33116,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33117,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33121,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33122,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33123,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33124,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33127,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33128,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33130,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33131,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33132,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33134,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33135,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33136,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33139,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33140,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33144,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33146,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33153,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33154,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33156,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33158,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33160,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33161,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33162,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33163,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33165,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33166,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33167,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33168,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33169,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33170,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33172,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33174,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33176,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33177,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33182,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33184,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33186,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33187,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33188,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33189,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33190,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33191,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
33192,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33195,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33196,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33197,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33198,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
33200,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33201,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33202,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33203,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33206,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33207,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33209,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33211,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33213,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33214,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33215,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33216,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33217,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33219,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33221,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33222,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33223,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33224,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33226,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33227,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33228,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33229,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33230,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33231,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33233,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33235,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33236,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33237,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33238,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33239,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33240,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33241,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33242,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33243,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33244,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33245,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33246,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33247,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33249,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33251,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33253,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33256,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33259,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33260,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33261,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33262,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33263,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33265,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33266,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
33270,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
33271,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
33272,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
